color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Todd Strauss-Schulson,161,90,12,587,Thomas Lennon,786,35033759,Adventure|Comedy,Patton Oswalt,A Very Harold & Kumar 3D Christmas ,55008,2462,Paula Garcés,4,christmas|christmas tree|fire|new york city|stoner,http://www.imdb.com/title/tt1268799/?ref_=fn_tt_tt_1,93,English,USA,R,19000000,2011,651,6.3,2.35,21000
Color,John McNaughton,69,115,39,254,Robert Wagner,13000,29753944,Crime|Drama|Mystery|Thriller,Bill Murray,Wild Things ,90677,14275,Jeff Perry,3,erotic thriller|forbidden sex|lesbian sex|sex with a student|taboo sex,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1,389,English,USA,R,20000000,1998,481,6.5,2.35,0
Color,Nelson McCormick,121,101,29,429,Paige Turco,812,29062561,Crime|Thriller,Sela Ward,The Stepfather ,23424,3292,Skyler Samuels,0,head dunked in water|military school|plastic bag|playing a video game|suffocating,http://www.imdb.com/title/tt0814335/?ref_=fn_tt_tt_1,119,English,USA,PG-13,,2009,533,5.6,2.35,0
Color,John Madden,258,113,108,22,Jesper Christensen,1000,31146570,Drama|Thriller,Tom Wilkinson,The Debt ,55441,1136,Romi Aboulafia,3,east berlin|kiev ukraine|mossad|nazi|nazi war criminal,http://www.imdb.com/title/tt1226753/?ref_=fn_tt_tt_1,165,English,USA,R,20000000,2010,100,6.9,2.35,0
Color,Stephen Frears,174,113,350,619,Lili Taylor,1000,27277055,Comedy|Drama|Music|Romance,Drake Bell,High Fidelity ,143137,3141,Lisa Bonet,0,employer employee relationship|record store|store|thirty something|vinyl,http://www.imdb.com/title/tt0146882/?ref_=fn_tt_tt_1,602,English,UK,R,20000000,2000,960,7.6,1.85,10000
Color,Eric Valette,141,87,2,270,Jason Beghe,741,26876529,Horror|Mystery,Johnny Lewis,One Missed Call ,26624,1834,Margaret Cho,1,death|lifting someone into the air|telephone|telephone call|voice mail,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1,189,English,Japan,PG-13,27000000,2008,297,3.9,1.85,0
Color,John Schlesinger,31,101,154,497,Beverly D'Angelo,1000,53146000,Crime|Drama|Thriller,Joe Mantegna,Eye for an Eye ,9845,3174,Philip Baker Hall,1,justice|rape|self defense|support group|vigilante,http://www.imdb.com/title/tt0116260/?ref_=fn_tt_tt_1,77,English,USA,R,20000000,1996,816,6.1,1.85,613
Color,Roger Donaldson,222,111,79,287,Saffron Burrows,26000,30028592,Crime|Drama|Romance|Thriller,Jason Statham,The Bank Job ,152247,27755,Daniel Mays,0,chase|heist|london england|mobster|safe deposit,http://www.imdb.com/title/tt0200465/?ref_=fn_tt_tt_1,189,English,UK,R,20000000,2008,811,7.3,2.35,0
Color,Michel Gondry,273,108,1000,1000,Kirsten Dunst,14000,34126138,Drama|Fantasy|Romance|Sci-Fi,Kate Winslet,Eternal Sunshine of the Spotless Mind ,666937,19364,Tom Wilkinson,1,borderline personality disorder|loneliness|memory|playing against type|retrograde narrative,http://www.imdb.com/title/tt0338013/?ref_=fn_tt_tt_1,1514,English,USA,R,20000000,2004,4000,8.3,1.85,52000
Color,Andy Fickman,91,105,99,518,James Wolk,2000,25677801,Comedy|Family|Romance,Jamie Lee Curtis,You Again ,41273,4813,Christine Lakin,6,dancing|dog|flight|hostility|travel,http://www.imdb.com/title/tt1414382/?ref_=fn_tt_tt_1,136,English,USA,PG,20000000,2010,938,5.8,2.35,0
Color,David Ayer,190,109,453,2000,Chris Evans,18000,26415649,Action|Crime|Drama|Thriller,Keanu Reeves,Street Kings ,94892,33878,Noel Gugliemi,4,captain|lapd|murder|undercover cop|violence,http://www.imdb.com/title/tt0421073/?ref_=fn_tt_tt_1,189,English,USA,R,20000000,2008,11000,6.8,2.35,0
Color,Edgar Wright,427,109,1000,24,Thomas Law,177,26003149,Action|Comedy|Sci-Fi,Michael Smiley,The World's End ,185587,278,Jasper Levine,6,alcoholic|doppelganger|group therapy|self mutilation|twin actresses for twin sisters,http://www.imdb.com/title/tt1213663/?ref_=fn_tt_tt_1,401,English,UK,R,20000000,2013,55,7.0,2.35,49000
Color,Andrew Fleming,93,99,26,650,Laura Harring,720,25584685,Comedy|Crime|Family|Mystery|Romance|Thriller,Kay Panabaker,Nancy Drew ,15877,3327,Tate Donovan,5,chase|clue|detective|movie star|murder,http://www.imdb.com/title/tt0479500/?ref_=fn_tt_tt_1,102,English,USA,PG,20000000,2007,669,5.9,2.35,590
Color,Michael Spierig,292,98,35,16,Damien Garvey,125,29975979,Action|Horror|Sci-Fi|Thriller,Jay Laga'aia,Daybreakers ,105797,189,Tiffany Lamb,0,blood|rationing|vampire|vampire society|year 2019,http://www.imdb.com/title/tt0433362/?ref_=fn_tt_tt_1,281,English,Australia,R,20000000,2009,37,6.5,2.35,0
Color,Jim Field Smith,180,104,14,756,Kim Shaw,2000,31584722,Comedy|Romance,Mike Vogel,She's Out of My League ,101730,5707,Geoff Stults,1,airport|airport security|confidence|iphone|love,http://www.imdb.com/title/tt0815236/?ref_=fn_tt_tt_1,131,English,USA,R,20000000,2010,934,6.4,2.35,0
Color,Thomas Bezucha,94,109,15,350,Luke Bracey,3000,23179303,Adventure|Comedy|Family|Romance,Leighton Meester,Monte Carlo ,32951,4257,Brett Cullen,3,cell phone|hotel|misunderstanding|monte carlo|young woman,http://www.imdb.com/title/tt1067774/?ref_=fn_tt_tt_1,44,English,Hungary,PG,20000000,2011,775,5.8,1.85,6000
Color,William Brent Bell,112,75,19,806,Frankie Muniz,1000,23078294,Horror|Thriller,Adam Goldberg,Stay Alive ,25870,3590,Samaire Armstrong,0,countess|game reality crossover|ghost|group of friends|tower,http://www.imdb.com/title/tt0441796/?ref_=fn_tt_tt_1,281,English,USA,PG-13,9000000,2006,934,5.1,2.35,0
Color,Simon Wincer,20,119,23,748,Tom Selleck,25000,21413105,Action|Adventure|Drama|Romance|Western,Alan Rickman,Quigley Down Under ,15230,45841,Ben Mendelsohn,1,aborigine|australian|australian aborigine|australian outback|rancher,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1,97,English,Australia,PG-13,20000000,1990,19000,6.8,2.35,0
Color,Anthony Bell,84,90,0,518,Larry Miller,681,25077977,Adventure|Animation|Comedy|Family|Romance,Kevin Sussman,Alpha and Omega ,10986,2486,Christine Lakin,0,arranged marriage|geese|idaho|national park|park,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1,84,English,USA,PG,20000000,2010,611,5.3,1.85,0
Color,Renny Harlin,120,97,212,637,Kyle Schmid,960,23292105,Action|Fantasy|Horror|Thriller,Laura Ramsey,The Covenant ,39541,3261,Toby Hemingway,0,family secret|friendship between men|magic|supernatural power|teenager,http://www.imdb.com/title/tt0475944/?ref_=fn_tt_tt_1,334,English,USA,PG-13,20000000,2006,917,5.3,2.35,3000
Color,Jessica Bendinger,90,103,31,733,Vanessa Lengies,12000,26870825,Comedy|Drama|Sport,Jeff Bridges,Stick It ,22604,14903,John Patrick Amedori,3,coach|gymnastics|houston texas|teenager|texas,http://www.imdb.com/title/tt0430634/?ref_=fn_tt_tt_1,124,English,Germany,PG-13,,2006,804,6.4,1.85,0
Color,Robert Rodriguez,103,89,0,470,Leo Howard,87000,20916309,Comedy|Family|Fantasy,Jimmy Bennett,Shorts ,5332,88422,Jake Short,4,boy|family relationships|rock|twin|two headed person,http://www.imdb.com/title/tt1100119/?ref_=fn_tt_tt_1,37,English,USA,PG,40000000,2009,570,4.9,1.85,431
Color,Gus Van Sant,59,106,835,458,Wayne Knight,1000,21200000,Comedy|Crime|Drama,Kurtwood Smith,To Die For ,34774,3598,Holland Taylor,0,career|fame|murder|new hampshire|television,http://www.imdb.com/title/tt0114681/?ref_=fn_tt_tt_1,162,English,USA,R,20000000,1995,967,6.8,1.85,1000
Color,Henry Joost,86,96,24,374,Marc John Jefferies,646,28876924,Adventure|Crime|Mystery|Sci-Fi|Thriller,Samira Wiley,Nerve ,4303,1780,Emily Meade,0,dare|game|knocked out|motorcycle|online game,http://www.imdb.com/title/tt3531824/?ref_=fn_tt_tt_1,35,English,USA,PG-13,20000000,2016,441,7.1,,0
Color,Ed Harris,190,115,0,107,James Gammon,10000,20207003,Crime|Drama|Western,Viggo Mortensen,Appaloosa ,50198,10507,Tom Bower,0,deputy|friend|hanging|rancher|widow,http://www.imdb.com/title/tt0800308/?ref_=fn_tt_tt_1,202,English,USA,R,,2008,311,6.8,2.35,0
Color,John Carpenter,114,104,0,877,Cary-Hiroyuki Tagawa,2000,20241395,Action|Horror|Thriller,Sheryl Lee,Vampires ,42664,5123,Maximilian Schell,0,cross|relic|team|vampire|vampire hunter,http://www.imdb.com/title/tt0120877/?ref_=fn_tt_tt_1,403,English,USA,R,20000000,1998,1000,6.1,2.35,0
Color,,6,24,,,,0,,Action|Adventure|Animation|Family|Fantasy,Pablo Sevilla,Yu-Gi-Oh! Duel Monsters             ,12417,0,,0,anime|based on manga|hero|surrealism|zen,http://www.imdb.com/title/tt0249327/?ref_=fn_tt_tt_1,51,Japanese,Japan,,,,,7.0,,124
 Black and White,Alfred Hitchcock,290,108,13000,285,Vera Miles,606,32000000,Horror|Mystery|Thriller,Janet Leigh,Psycho ,422432,1885,John Gavin,2,money|motel|rain|shower|theft,http://www.imdb.com/title/tt0054215/?ref_=fn_tt_tt_1,1040,English,USA,R,806947,1960,332,8.5,1.85,18000
Color,Howard Deutch,80,112,41,490,Taran Killam,1000,19151864,Comedy|Romance,Dane Cook,My Best Friend's Girl ,36983,3301,Riki Lindhome,3,breasts|female rear nudity|jesus crust pizza parlor|thong panties|wedding,http://www.imdb.com/title/tt1046163/?ref_=fn_tt_tt_1,100,English,USA,R,40000000,2008,500,5.9,1.85,0
Color,Shana Feste,98,104,19,942,Bruce Greenwood,15000,23393765,Drama|Romance,Alex Pettyfer,Endless Love ,31323,18760,Rhys Wakefield,0,brother sister relationship|high school graduation|love|sparkler|unfaithful husband,http://www.imdb.com/title/tt2318092/?ref_=fn_tt_tt_1,76,English,USA,PG-13,20000000,2014,989,6.3,2.35,0
Color,Garry Marshall,88,113,0,949,Zachary Gordon,995,18882880,Comedy|Drama,Hector Elizondo,Georgia Rule ,20539,4039,Jane Fonda,3,alcoholic|rules|secret|summer|teenager,http://www.imdb.com/title/tt0791304/?ref_=fn_tt_tt_1,125,English,USA,R,20000000,2007,975,5.9,2.35,681
Color,Steve Rash,13,98,15,281,Adam Arkin,691,8500000,Comedy,Mako,Under the Rainbow ,2061,1761,Billy Barty,0,assassin|hotel|japanese tourist|secret service|wizard of oz,http://www.imdb.com/title/tt0083254/?ref_=fn_tt_tt_1,34,English,USA,PG,20000000,1981,374,5.4,1.78,501
Color,Richard Donner,52,121,503,83,John Wood,2000,,Adventure|Comedy|Drama|Fantasy,Matthew Broderick,Ladyhawke ,33597,2251,Leo McKern,2,bishop|escape|hawk|lady|thief,http://www.imdb.com/title/tt0089457/?ref_=fn_tt_tt_1,185,English,USA,PG-13,20000000,1985,92,7.0,2.35,0
Color,Mark Steven Johnson,60,114,160,271,Jan Hooks,1000,18252684,Comedy|Drama|Family,Oliver Platt,Simon Birch ,18366,1816,Dana Ivey,2,boy|christmas|christmas pageant|friendship|illegitimate son,http://www.imdb.com/title/tt0124879/?ref_=fn_tt_tt_1,219,English,USA,PG,30000000,1998,367,6.9,1.85,0
Color,Mike Binder,154,124,57,905,Don Cheadle,11000,19661987,Drama,Adam Sandler,Reign Over Me ,83786,17050,John de Lancie,2,college|depression|grief|mental breakdown|post september 11 2001,http://www.imdb.com/title/tt0490204/?ref_=fn_tt_tt_1,231,English,USA,R,20000000,2007,3000,7.5,2.35,0
Color,Sean Penn,274,148,0,826,William Hurt,17000,18352454,Adventure|Biography|Drama,Kristen Stewart,Into the Wild ,426359,18752,Hal Holbrook,0,alaska|based on true story|male nudity|self discovery|wilderness,http://www.imdb.com/title/tt0758758/?ref_=fn_tt_tt_1,760,English,USA,R,15000000,2007,882,8.2,2.35,76000
Color,Todd Phillips,110,108,480,579,Sarah Silverman,970,17803796,Comedy,Jon Heder,School for Scoundrels ,26100,4374,Jacinda Barrett,1,paintball|paintball gun|pepper spray|tennis|what happened to epilogue,http://www.imdb.com/title/tt0462519/?ref_=fn_tt_tt_1,97,English,USA,PG-13,20000000,2006,931,5.9,2.35,484
Color,Michael J. Bassett,173,95,83,206,Deborah Kara Unger,991,17529157,Adventure|Drama|Horror|Mystery|Thriller,Radha Mitchell,Silent Hill: Revelation 3D ,49888,2173,Martin Donovan,0,18th birthday|alternate reality|introduction|nightmare|on the run,http://www.imdb.com/title/tt0938330/?ref_=fn_tt_tt_1,220,English,France,R,20000000,2012,494,5.0,2.35,25000
Color,Robert Rodriguez,165,108,0,844,Salma Hayek,16000,25753840,Crime|Fantasy|Horror,Quentin Tarantino,From Dusk Till Dawn ,219091,23296,Cheech Marin,2,brother|human versus vampire|rapist|stripper|vampire,http://www.imdb.com/title/tt0116367/?ref_=fn_tt_tt_1,592,English,USA,R,19000000,1996,4000,7.3,1.85,12000
Color,Frank Nissen,45,68,0,253,Brenda Blethyn,304,18081626,Animation|Family|Fantasy|Mystery,Kath Soucie,Pooh's Heffalump Movie ,4180,861,John Fiedler,0,creature|forest|mother son relationship|rabbit|winnie the pooh,http://www.imdb.com/title/tt0407121/?ref_=fn_tt_tt_1,32,English,USA,G,20000000,2005,286,6.4,1.85,264
Color,Jodie Foster,45,103,0,801,Holly Hunter,21000,17518220,Comedy|Drama|Romance,Robert Downey Jr.,Home for the Holidays ,9105,25263,Steve Guttenberg,1,dinner|gay interest|gay sibling|homosexual|thanksgiving,http://www.imdb.com/title/tt0113321/?ref_=fn_tt_tt_1,76,English,USA,PG-13,20000000,1995,1000,6.6,1.85,0
Color,Stephen Chow,377,99,0,59,Chi Ling Chiu,264,17104669,Action|Comedy|Crime|Fantasy,Shengyi Huang,Kung Fu Hustle ,99353,537,Qiu Yuen,1,1940s|axe|china|gang|sign language,http://www.imdb.com/title/tt0373074/?ref_=fn_tt_tt_1,354,Cantonese,Hong Kong,R,20000000,2004,62,7.8,2.35,0
Color,,,30,,215,Mark Feuerstein,909,,Comedy,Leah Remini,Fired Up             ,114,1557,Sharon Lawrence,2,sitcom,http://www.imdb.com/title/tt0118315/?ref_=fn_tt_tt_1,6,English,USA,,,,417,6.7,1.33,4
Color,Peter Hastings,43,88,0,939,Alex Rocco,3000,16988996,Comedy|Family|Music|Musical,Haley Joel Osment,The Country Bears ,3875,8189,Stephen Root,1,animal in title|bear|box office flop|disney|satire,http://www.imdb.com/title/tt0276033/?ref_=fn_tt_tt_1,75,English,USA,G,35000000,2002,968,4.0,1.85,422
Color,Marc Forster,201,128,395,161,Shaun Toub,283,15797907,Drama,Mustafa Haidari,The Kite Runner ,68119,904,Khalid Abdalla,0,afghanistan|based on novel|boy|friend|kite,http://www.imdb.com/title/tt0419887/?ref_=fn_tt_tt_1,230,Dari,USA,PG-13,20000000,2007,206,7.6,2.35,0
Color,Alejandro G. Iñárritu,192,124,0,430,Eddie Marsan,6000,16248701,Drama,Naomi Watts,21 Grams ,189683,7567,Danny Huston,0,accident|faith|love|mathematician|nonlinear timeline,http://www.imdb.com/title/tt0315733/?ref_=fn_tt_tt_1,559,English,USA,R,20000000,2003,979,7.7,1.85,0
Color,Paul Abascal,77,84,2,472,Tom Hollander,787,15712072,Action|Crime|Drama|Thriller,Cole Hauser,Paparazzi ,13210,2915,Kelly Carlson,0,actor|coma|movie star|paparazzi|revenge,http://www.imdb.com/title/tt0338325/?ref_=fn_tt_tt_1,138,English,USA,PG-13,20000000,2004,555,5.8,2.35,269
Color,Catherine Hardwicke,350,122,308,10000,Taylor Lautner,17000,191449475,Drama|Fantasy|Romance,Kristen Stewart,Twilight ,348010,44061,Anna Kendrick,1,blood|high school|love|school|vampire,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535,English,USA,PG-13,37000000,2008,12000,5.2,2.35,19000
Color,Chris Koch,81,101,13,499,Lochlyn Munro,651,15408822,Comedy|Romance,Thomas Lennon,A Guy Thing ,14147,2698,James Brolin,3,bachelor party|climbing a tree|taxi|toilet|wedding,http://www.imdb.com/title/tt0295289/?ref_=fn_tt_tt_1,92,English,USA,PG-13,20000000,2003,555,5.6,1.85,401
Color,Amy Heckerling,81,98,143,153,Robert Miano,302,15464026,Comedy|Romance,Andy Dick,Loser ,23076,1189,Zak Orth,2,college|loser|love|new york city|overdose,http://www.imdb.com/title/tt0217630/?ref_=fn_tt_tt_1,158,English,USA,PG-13,20000000,2000,216,5.3,1.85,1000
Color,Michael Moore,222,105,909,173,Michael Moore,1000,14359793,Crime|Documentary|News,Ronald Reagan,Capitalism: A Love Story ,35137,2327,Bernie Sanders,0,capitalism|critique of capitalism|investment bank|market economy|plutocracy,http://www.imdb.com/title/tt1232207/?ref_=fn_tt_tt_1,188,English,USA,R,,2009,909,7.4,1.85,10000
Color,George Stevens,27,225,126,202,Carroll Baker,940,8000000,Biography|Drama|History,Martin Landau,The Greatest Story Ever Told ,6484,1934,José Ferrer,6,70mm film|biblical epic|faith|jewish|king herod,http://www.imdb.com/title/tt0059245/?ref_=fn_tt_tt_1,100,English,USA,G,20000000,1965,208,6.6,2.76,1000
Color,Billy Ray,155,111,53,233,Michael Kelly,8000,,Crime|Drama|Mystery|Thriller,Julia Roberts,Secret in Their Eyes ,20186,9941,Joe Cole,0,digging a grave|grave digging|investigator|police|secret,http://www.imdb.com/title/tt1741273/?ref_=fn_tt_tt_1,81,English,USA,PG-13,19500000,2015,963,6.2,2.35,0
Color,Jason Friedberg,111,88,82,329,Tony Cox,869,14174654,Comedy,Carmen Electra,Disaster Movie ,74945,2857,Ike Barinholtz,0,disaster|glass|mousetrap|natural disaster|scatological humor,http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1,359,English,USA,PG-13,25000000,2008,624,1.9,1.85,0
Color,Nimród Antal,107,88,190,163,Fred Ward,137000,15988876,Action|Crime|Thriller,Andrew Fiscella,Armored ,26236,137712,Lorna Raver,6,armored truck|blood splatter|die hard scenario|guard|heist,http://www.imdb.com/title/tt0913354/?ref_=fn_tt_tt_1,110,English,USA,PG-13,27000000,2009,459,5.7,2.35,0
Color,Jon Amiel,34,94,36,507,Peter Gallagher,13000,13801755,Action|Comedy|Crime|Thriller,Bill Murray,The Man Who Knew Too Little ,23928,15183,Joanne Whalley,1,assassin|bomb|dominatrix|mistaken identity|spy,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1,100,English,USA,PG,20000000,1997,828,6.6,1.85,0
Color,Mark Mylod,151,117,20,783,Ari Graynor,11000,13987482,Comedy|Romance,Chris Evans,What's Your Number? ,58957,15713,Ed Begley Jr.,1,ex boyfriend|morning after|prince charming|quarrel|womanizer,http://www.imdb.com/title/tt0770703/?ref_=fn_tt_tt_1,91,English,USA,R,20000000,2011,904,6.0,1.85,0
Color,James Mather,289,95,4,80,Vincent Regan,788,14291570,Action|Adventure|Sci-Fi|Thriller,Joseph Gilgun,Lockout ,82082,1414,Jacky Ido,2,bodyguard|maximum security prison|outer space|president|prison,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,236,English,France,PG-13,20000000,2012,447,6.1,2.35,10000
Color,Barry Levinson,76,99,272,62,Ariel Gade,1000,12181484,Comedy,Amy Poehler,Envy ,26390,1189,Sam Lerner,1,best friend|dog|envy|jealousy|neighbor,http://www.imdb.com/title/tt0326856/?ref_=fn_tt_tt_1,176,English,USA,PG-13,40000000,2004,87,4.8,1.85,713
Color,Mark Neveldine,150,96,83,926,Clifton Collins Jr.,26000,13630226,Action|Crime|Sci-Fi|Thriller,Jason Statham,Crank: High Voltage ,112516,30541,David Carradine,0,artificial heart|heart|horse penis|prostitute|stripper,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,223,English,USA,R,20000000,2009,968,6.2,1.85,0
Color,Woody Allen,67,98,11000,967,Chazz Palminteri,1000,13383737,Comedy|Crime,Jim Broadbent,Bullets Over Broadway ,29385,4302,Dianne Wiest,4,actress|bodyguard|new york city|play|playwright,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,86,English,USA,R,20000000,1994,979,7.5,1.85,979
Color,Michael O. Sajbel,36,123,6,85,Tiffany Dupont,541,13391174,Biography|Drama|History,James Callis,One Night with the King ,5796,908,Nimrat Kaur,0,biblical|book of esther|esther|persia|treachery,http://www.imdb.com/title/tt0430431/?ref_=fn_tt_tt_1,177,English,USA,PG,20000000,2006,249,6.3,2.35,0
Color,Phillip Noyce,149,101,176,83,Tzi Ma,3000,12987647,Drama|Mystery|Romance|Thriller|War,Brendan Fraser,The Quiet American ,24019,3431,Holmes Osborne,2,american|french|saigon|vietnam|vietnamese,http://www.imdb.com/title/tt0258068/?ref_=fn_tt_tt_1,199,English,UK,R,30000000,2002,268,7.1,2.35,983
Color,Gore Verbinski,156,102,563,385,Hope Davis,12000,12469811,Comedy|Drama,Nicolas Cage,The Weather Man ,69172,13156,Michael Rispoli,1,corndog|failure|funeral in the rain|new york city|weatherman,http://www.imdb.com/title/tt0384680/?ref_=fn_tt_tt_1,316,English,USA,R,22000000,2005,442,6.6,1.85,0
 Black and White,Walter Hill,64,94,394,565,Wes Studi,922,12398628,Action|Crime|Drama|Sport,Fisher Stevens,Undisputed ,21542,2880,Jon Seda,2,boxing|fight|heavyweight champion|iceman|prison,http://www.imdb.com/title/tt0281322/?ref_=fn_tt_tt_1,88,English,USA,R,20000000,2002,855,6.1,2.35,977
Color,David Koepp,210,102,192,31,Dequina Moore,346,13214030,Comedy|Drama|Fantasy|Romance,Aasif Mandvi,Ghost Town ,60516,500,Jordan Carlos,3,bouquet of roses|bright light|cardiopulmonary resuscitation|ghost|white rose,http://www.imdb.com/title/tt0995039/?ref_=fn_tt_tt_1,147,English,USA,PG-13,20000000,2008,41,6.7,1.85,0
Color,Renny Harlin,113,108,212,347,Ashley Scott,969,12232937,Action|Crime|Thriller,Taylor Cole,12 Rounds ,22823,2799,Nick Gomez,1,2000s|detective|sadist|terrorism|terrorist,http://www.imdb.com/title/tt1160368/?ref_=fn_tt_tt_1,113,English,USA,PG-13,22000000,2009,794,5.6,2.35,0
Color,Matt Reeves,390,116,198,884,Dylan Minnette,17000,12134420,Drama|Fantasy|Horror|Mystery,Chloë Grace Moretz,Let Me In ,92237,20258,Kodi Smit-McPhee,0,blood|boy|night|school|vampire,http://www.imdb.com/title/tt1228987/?ref_=fn_tt_tt_1,366,English,UK,R,20000000,2010,1000,7.2,2.35,25000
Color,Charles T. Kanganis,5,93,18,181,Dustin Nguyen,400,11784000,Action|Comedy|Family,Victor Wong,3 Ninjas Kick Back ,6701,1151,Don Stark,0,1990s|dagger|japan|mousetrap|stick fight,http://www.imdb.com/title/tt0109015/?ref_=fn_tt_tt_1,26,English,USA,PG,20000000,1994,220,4.3,1.85,444
Color,Michel Gondry,248,102,1000,270,Mia Farrow,734,11169531,Comedy,Quinton Aaron,Be Kind Rewind ,79855,1778,Melonie Diaz,2,friend|power plant|sabotage|store clerk|video store,http://www.imdb.com/title/tt0799934/?ref_=fn_tt_tt_1,235,English,UK,PG-13,20000000,2008,563,6.4,2.35,0
Color,Stephen Frears,137,103,350,99,Christopher Guest,5000,11034436,Comedy|Drama|Music|War,Bob Hoskins,Mrs Henderson Presents ,13505,5637,Sarah Solemani,1,anti semitism|breasts|chamberlain|friend|theatre,http://www.imdb.com/title/tt0413015/?ref_=fn_tt_tt_1,180,English,UK,R,20000000,2005,378,7.1,1.85,0
Color,John Hillcoat,214,115,214,968,Norman Reedus,14000,12626905,Action|Crime|Drama|Thriller,Kate Winslet,Triple 9 ,32567,27214,Clifton Collins Jr.,3,betrayal|corrupt cop|heist|murder of a police officer|police detective,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,106,English,USA,R,20000000,2016,12000,6.3,2.35,0
Color,Woody Allen,104,96,11000,223,Lynn Cohen,11000,10569071,Comedy,Woody Allen,Deconstructing Harry ,35586,11867,Judy Davis,2,marriage|novelist|panties pulled down|writer's block|writing,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1,131,English,USA,R,20000000,1997,474,7.4,1.85,0
Color,Damon Santostefano,81,98,4,677,Oliver Platt,2000,10544143,Comedy|Romance,Matthew Perry,Three to Tango ,16372,4843,David Ramsey,2,architect|award|farce|love|misunderstanding,http://www.imdb.com/title/tt0144640/?ref_=fn_tt_tt_1,121,English,Australia,PG-13,20000000,1999,1000,6.1,1.37,311
Color,John Wells,175,101,53,580,Omar Sy,14000,13650738,Comedy|Drama,Bradley Cooper,Burnt ,61360,16926,Riccardo Scamarcio,1,chef|gay kiss|michelin star|restaurant|violent behavior,http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1,129,English,USA,R,20000000,2015,1000,6.6,2.35,25000
Color,Neil Jordan,20,106,277,383,Demi Moore,22000,10555348,Comedy|Crime,Robert De Niro,We're No Angels ,17349,24887,James Russo,0,con|convict|escape|police|priest,http://www.imdb.com/title/tt0098625/?ref_=fn_tt_tt_1,42,English,USA,PG-13,20000000,1989,2000,6.0,2.35,855
Color,Woody Allen,69,101,11000,2,Gaby Hoffmann,1000,9714482,Comedy|Musical|Romance,Natasha Lyonne,Everyone Says I Love You ,30083,1614,Jeff DeRocker,0,engagement|grandfather|liberal|maid|song,http://www.imdb.com/title/tt0116242/?ref_=fn_tt_tt_1,140,English,USA,R,20000000,1996,612,6.8,1.85,0
Color,Frank Oz,168,87,0,548,Ewen Bremner,22000,8579684,Comedy,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0,end credits roll call|four word title|funeral|secret|uncle,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,199,English,USA,R,9000000,2007,557,7.4,1.85,0
Color,James Wan,166,111,0,725,Kelly Preston,856,9525276,Action|Crime|Thriller,Aisha Tyler,Death Sentence ,60156,3309,Edi Gathegi,0,blood|death|gang|murder|revenge,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1,299,English,USA,R,20000000,2007,742,6.8,2.35,0
Color,Kirk Jones,160,99,52,148,James Frain,22000,8855646,Adventure|Drama,Robert De Niro,Everybody's Fine ,49855,23409,Brendan Sexton III,1,bus trip|parental love|retirement|surprise visit|train ride,http://www.imdb.com/title/tt0780511/?ref_=fn_tt_tt_1,117,English,USA,PG-13,21000000,2009,1000,7.2,2.35,10000
Color,Bob Clark,32,88,84,177,Vanessa Angel,650,9109322,Comedy|Family|Sci-Fi,Scott Baio,Superbabies: Baby Geniuses 2 ,25371,1343,Peter Wingfield,3,computer|good versus evil|mind control|science experiment|sequel,http://www.imdb.com/title/tt0270846/?ref_=fn_tt_tt_1,129,English,Germany,PG,20000000,2004,384,1.9,2.35,0
Color,Les Mayfield,72,83,10,69,Susie Essman,688,8326035,Action|Comedy|Crime,Miguel Ferrer,The Man ,21933,1019,Gigi Rice,2,buddy comedy|criminal|gun smuggling|mistaken identity|salesman,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,76,English,Germany,PG-13,33000000,2005,99,5.5,1.85,676
